employee_id,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor
4350,Cheerper,Support,77,49,48,1,46886.72535,11206.66884,4,0,1,0.212044803
4351,Glasses,Search Engine,66,49,48,1,64171.80185,23465.40842,1,0,0.673467079,0.938491538
4352,Pear,Sales,4,33,30,3,109736.2342,20194.98776,2,0.73520522,0,1
4353,Cheerper,Support,80,46,46,1,52115.02261,17796.57313,3,0,0.872280701,0.36884666
4354,Cheerper,Support,1,31,25,6,85022.99723,24792.91,2,0,1,0
4355,Glasses,AI,35,30,22,8,66816.35688,10947.78661,4,0.7246261,0.171082185,0.1042348
4356,Glasses,Search Engine,30,38,34,4,82854.68592,21601.25472,1,0.017660485,0.656655051,0.325658612
4357,Pear,Sales,27,49,48,1,107453.9823,15772.16153,3,0.63448882,0,1
4358,Pear,Sales,45,41,35,6,99388.67258,24792.91,1,0.723174809,0.405646343,0
4359,Cheerper,Search Engine,37,49,48,2,99553.58984,11817.35279,3,0.106399511,0.323104269,0.570551622
4360,Glasses,Search Engine,1,38,28,9,94178.49949,20174.98485,1,0.316849313,0.329849311,0.353369979
4361,Glasses,Search Engine,42,45,42,3,78119.81732,15861.62227,3,0.076562437,0.484695473,0.439203042
4362,Cheerper,BigData,39,42,41,1,80567.53731,15403.09922,4,0,0.529586701,0.500308064
4363,Cheerper,Support,36,41,38,4,53256.26321,17971.06676,3,0,0.903069624,0.404962144
4364,Pear,Design,65,46,47,1,102204.15,14954.61002,4,0.670404671,0.052082728,0.277388181
4365,Glasses,Search Engine,1,35,27,8,102842.6303,24792.91,1,0.1749074,0.559478294,0.264827708
4366,Glasses,AI,1,32,28,4,94759.01089,22195.95248,3,0.395725246,0.135863609,0.468295957
4367,Cheerper,Support,18,40,32,8,72714.29696,17288.34949,2,0,1,0
4368,Pear,Design,58,49,48,2,62260.46493,14642.27175,2,0,0,1
4369,Glasses,Search Engine,15,41,38,4,98126.94835,20671.6224,2,0.119195195,0.482932331,0.397473486
4370,Pear,Design,12,39,36,3,115934.4758,24792.91,1,0.461978544,0,0.631404536
4371,Glasses,AI,51,47,43,4,64751.75841,14634.10618,3,0.048192255,0,1
4372,Glasses,AI,80,40,35,5,40705.93798,18931.09868,1,0,0.684563325,0.376091964
4373,Glasses,Search Engine,24,39,31,7,112388.208,9000,5,1,0.50704631,0
4374,Glasses,BigData,36,34,29,5,63209.66914,15727.93077,3,0.059329296,0.547982217,0.393026717
4375,Cheerper,Support,11,32,22,9,76629.45877,19433.6505,2,0.259841903,1,0
4376,Glasses,Search Engine,31,40,38,3,72534.95546,24647.52087,1,0,0.072970905,1
4377,Glasses,AI,62,37,33,4,57534.39585,10465.44376,4,0.687440225,0.012839112,0.299140742
4378,Cheerper,Search Engine,1,30,22,9,139472.9454,22519.24258,3,1,0.729240443,0
4379,Pear,Sales,36,34,34,1,112372.1139,22018.49788,3,0.959636885,0,0.50073738
4380,Pear,Design,13,38,35,3,90525.11733,22764.20486,1,0.158589178,0.065590324,0.775621638
4381,Glasses,Search Engine,75,49,48,3,78829.61761,13787.71499,3,0.121665422,0.554520042,0.323871896
4382,Cheerper,BigData,39,30,22,9,64956.22134,22274.17531,3,0.241657335,0.991539628,0
4383,Glasses,Design,37,40,36,3,97314.15535,17422.38538,2,0.492852021,0.143753014,0.363571385
4384,Glasses,AI,46,43,43,1,100368.4849,16538.62994,3,0.594508289,0,0.562995805
4385,Glasses,AI,1,45,44,2,148919.1935,19654.47329,2,0.362707364,0.279406194,0.357979507
4386,Pear,Sales,43,48,48,1,133755.4577,19583.32585,2,0.616479503,0,0.689730067
4387,Glasses,AI,10,45,41,4,120592.5073,12950.37683,2,0.594377123,0.075277996,0.330490133
4388,Cheerper,BigData,18,49,43,6,103139.7651,12403.35579,3,0.232500377,0.858464165,0
4389,Cheerper,Support,34,32,27,4,63815.39798,18966.68941,4,0.136228958,0.645694711,0.218457752
4390,Glasses,BigData,9,31,26,5,73051.48459,24792.91,1,0,0.450132005,0.553081533
4391,Pear,Sales,18,30,26,4,106312.4901,18705.49219,3,0.964002038,0,0.380160398
4392,Glasses,AI,49,49,48,1,88923.93727,16515.31971,3,0.200977744,0,0.93113527
4393,Glasses,Search Engine,63,48,48,1,63850.01238,20872.83825,2,0,0.116466691,1
4394,Cheerper,Search Engine,1,36,25,9,100030.9884,18373.79534,1,0.104657412,0.697438207,0.197960532
4395,Cheerper,Search Engine,25,30,25,5,94827.28867,15929.01191,5,0.651595734,0.285192043,0.063562317
4396,Pear,Sales,16,37,27,9,97115.33574,17541.13232,1,0.760404379,0,0.441776018
4397,Pear,Sales,1,38,31,7,141550.7446,17038.55965,3,1,0,0
4398,Cheerper,Support,80,48,48,1,40000,15574.09392,4,0,0.730776495,1
4399,Cheerper,BigData,42,38,35,3,67902.48799,18708.0716,2,0,0.651766943,0.4086927
4400,Cheerper,BigData,18,34,24,9,68947.52502,14331.21724,3,0.251967336,0.659022002,0.089223249
4401,Cheerper,Search Engine,16,33,25,8,86921.56458,24685.0198,2,0.472839387,0.737640403,0
4402,Cheerper,BigData,1,30,22,8,98790.86576,20642.53995,2,0.307264294,0.84260148,0
4403,Glasses,Search Engine,5,30,22,5,104467.2478,24792.91,1,0.337272896,1,0
4404,Glasses,Search Engine,29,43,42,2,104179.2693,17273.25938,4,0.352393046,0.232744499,0.414696361
4405,Glasses,AI,20,42,38,4,115973.3371,13901.68409,4,0.795861208,0,0.306411491
4406,Pear,Sales,80,40,40,1,68998.44407,9000,5,0.661458094,0,0.675481205
4407,Cheerper,BigData,73,46,43,3,72686.59793,16286.2733,3,0.324234522,0.739117159,0
4408,Glasses,AI,29,35,34,1,112739.6161,21038.61684,3,0.453200484,0.454806764,0.092044602
4409,Glasses,Search Engine,75,37,32,5,45738.67468,15919.62673,3,0.237349447,0.672440485,0.090538087
4410,Glasses,AI,8,30,22,6,94310.87059,20444.11194,2,0.511326838,0.141490262,0.347447105
4411,Glasses,Search Engine,51,35,30,6,64865.52285,22044.61369,3,0.232770662,0.544580061,0.222877527
4412,Pear,Sales,29,43,38,5,87938.5386,19274.95579,1,0.44657779,0,0.907012379
4413,Glasses,Search Engine,58,44,43,2,80866.81292,11208.44171,3,0.161839156,0.46080002,0.377573456
4414,Glasses,Search Engine,20,30,22,9,78961.33661,12086.78143,4,0.635173206,0.771703746,0
4415,Pear,Sales,14,49,48,1,145117.4047,13437.10919,2,1,0,0.464453176
4416,Cheerper,BigData,1,34,23,9,107154.5526,21710.58017,2,0.4449143,0.698466768,0
4417,Pear,Sales,29,40,34,6,88537.08924,17952.68266,1,0.299507944,0.093890202,0.606508712
4418,Cheerper,BigData,6,35,29,6,86534.17873,14450.82526,4,0.249219241,0.523912055,0.22685296
4419,Glasses,AI,31,39,29,9,90394.26163,17350.1912,3,0.944791759,0.441301419,0
4420,Glasses,Search Engine,12,49,40,9,108001.1247,24792.91,1,0.196394459,0.847410919,0
4421,Pear,Design,80,43,40,3,66105.35298,15763.10281,3,0.795499443,0,0.305006726
4422,Cheerper,BigData,63,36,32,4,47337.33114,23968.88089,3,0,0.781308356,0.303397876
4423,Glasses,BigData,16,30,22,5,41533.81796,19958.62263,4,0,0.261854501,0.857661059
4424,Pear,Design,1,30,22,9,74657.32754,24113.39989,1,0.39075809,0.189582878,0.419532213
4425,Glasses,AI,47,49,48,1,113686.6187,13096.31136,3,0.152781972,0,1
4426,Glasses,Search Engine,32,32,28,4,94910.79927,24792.91,2,0.499662459,0.493800387,0.00668849
4427,Glasses,Design,1,30,22,9,114051.7419,24792.91,1,0.604552808,0.430574334,0
4428,Cheerper,Support,37,39,32,7,76991.87142,16972.56179,3,0.546088377,0.607645752,0
4429,Glasses,Design,32,39,36,4,108529.2097,13858.47017,4,1,0,0.042978941
4430,Pear,Sales,56,41,40,1,75522.63518,24792.91,1,0.446363608,0,0.989247292
4431,Glasses,Search Engine,53,30,27,1,55597.28058,24792.91,2,0.018972848,0.306311556,0.674790997
4432,Cheerper,BigData,35,38,34,4,75087.79094,15963.57186,3,0.136967271,0.545146669,0.318031862
4433,Pear,Sales,22,37,33,4,75292.64005,22975.4094,1,0.1484856,0,1
4434,Glasses,Search Engine,1,30,22,8,125416.322,20259.60647,1,0.475308718,0.441849119,0.082695736
4435,Glasses,AI,30,42,38,4,121720.3897,24792.91,1,0.657437116,0.239439327,0.103091553
4436,Glasses,AI,23,30,22,5,114194.6121,20214.7125,4,1,0.057150324,0
4437,Cheerper,BigData,80,44,44,1,58828.79855,24792.91,1,0,0.729625615,0.632019348
4438,Cheerper,Support,1,49,46,3,119964.2043,17137.2208,3,0.277946203,0.868047286,0
4439,Pear,Sales,1,30,24,6,120173.9256,20871.42771,2,1,0,0.121123795
4440,Glasses,Search Engine,6,32,23,8,60777.24524,19959.08476,2,0,0.591764906,0.604737679
4441,Pear,AI,6,30,22,9,70963.01178,22762.78414,1,0.212949352,0.320036831,0.467145731
4442,Glasses,Search Engine,51,31,27,5,81324.84829,11840.63319,5,0.60689636,0.456534197,0
4443,Pear,Design,1,30,22,4,111077.1716,21811.14471,3,0.657140536,0,0.776693627
4444,Glasses,AI,27,49,48,1,115239.6981,14836.60398,4,0.559439618,0,0.799546506
4445,Cheerper,Support,43,36,35,1,75193.1954,23741.25182,3,0.142642552,0.828542648,0.02831606
4446,Cheerper,Support,45,30,22,5,56307.25393,24792.91,1,0,1,0.005647112
4447,Glasses,Search Engine,18,34,27,7,93188.96546,24792.91,2,0.489424147,0.724216046,0
4448,Pear,Sales,25,36,34,2,99791.67683,14922.98018,3,0.788773382,0,0.777906652
4449,Glasses,AI,28,41,38,2,98288.00286,24792.91,1,0.101497101,0.431806428,0.466579306
4450,Glasses,AI,6,40,35,5,121380.6165,13233.48871,3,0.714975964,0.34524561,0
4451,Cheerper,BigData,1,36,30,5,116915.2783,23255.53604,2,0.172882339,0.417394455,0.40992432
4452,Cheerper,BigData,33,33,29,4,81037.28987,24792.91,3,0.184779538,0.892298981,0
4453,Cheerper,BigData,1,40,33,7,100655.8951,24792.91,1,0,1,0.3731093
4454,Pear,Design,1,40,35,5,138039.693,18918.46304,3,1,0,0
4455,Glasses,Search Engine,24,45,45,1,94288.27326,16950.57543,2,0,0.429699134,0.627169009
4456,Cheerper,BigData,49,36,31,5,58106.21891,10150.76592,4,0.118082785,0.957307851,0
4457,Pear,Sales,1,35,26,9,127597.6335,12153.54491,3,1,0,0.362787277
4458,Cheerper,Search Engine,1,30,22,9,82084.27544,24792.91,1,0,1,0.082197093
4459,Cheerper,Search Engine,36,37,33,4,112016.379,11664.38583,4,0.728491233,0.671632525,0
4460,Glasses,Search Engine,34,41,41,1,85949.21575,22933.46621,2,0,0.206190587,0.896940323
4461,Glasses,Search Engine,28,48,46,2,96285.04677,19043.26332,4,0.347748729,0.057919623,0.594042337
4462,Glasses,AI,28,38,35,3,70418.20612,23632.59248,1,0,0.184352694,0.953629034
4463,Cheerper,BigData,20,43,37,5,114365.9807,16569.45775,3,0.73882459,0.373859248,0
4464,Glasses,AI,14,36,28,8,100627.8091,20575.28172,2,0.794749088,0,0.269399582
4465,Cheerper,BigData,53,38,33,4,77966.06734,17032.0781,4,0.306540671,0.836191876,0
4466,Glasses,Search Engine,71,38,29,9,40000,10410.00044,3,0.030358369,0.543195343,0.426325872
4467,Glasses,BigData,75,36,37,1,40000,15531.15776,4,0,0.029274036,1
4468,Glasses,Search Engine,40,30,23,8,50814.70456,9000,5,0.2240063,0.700874523,0.075001402
4469,Glasses,Search Engine,27,30,25,5,74707.96884,11013.02924,5,0.613334018,0,0.444845615
4470,Cheerper,BigData,38,38,28,9,49141.4207,17079.02567,2,0,0.759158565,0.251902094
4471,Glasses,Search Engine,31,49,48,2,101114.7574,19100.74351,2,0.324542279,0,0.782743812
4472,Cheerper,Support,36,43,39,4,57096.83418,24792.91,1,0,1,0.424034016
4473,Pear,Sales,4,43,41,3,153000,17443.66905,2,1,0,0.04269988
4474,Cheerper,BigData,43,44,38,6,81170.13336,20641.94767,1,0.152365519,1,0
4475,Cheerper,Support,60,45,43,2,77655.6966,21109.95651,2,0,1,0
4476,Glasses,Search Engine,1,31,30,2,104357.0423,16229.81139,4,0.376544179,0,0.708224073
4477,Cheerper,BigData,56,41,34,7,88305.11926,16713.09139,3,0.580340066,1,0
4478,Cheerper,Support,56,39,39,1,56129.12485,21472.83502,3,0,0.842576057,0.408453264
4479,Cheerper,Support,32,30,25,3,40000,13396.49271,5,0,0.26927609,0.7893488
4480,Cheerper,BigData,1,39,33,5,90180.46547,17558.26455,3,0.397057428,0.153535838,0.449354329
4481,Glasses,AI,1,30,22,5,80290.16136,19626.93362,2,0.094587831,0,0.912674038
4482,Pear,Design,4,38,35,3,132508.6923,22041.0981,2,0.665533251,0,0.548042119
4483,Cheerper,Support,70,47,48,1,40000,13532.9807,5,0,0.454322144,1
4484,Cheerper,Support,1,35,25,9,117665.2634,21794.6898,3,0.733862835,1,0
4485,Glasses,Search Engine,34,40,36,4,72131.76182,18314.50745,2,0.050036236,0.340642013,0.609379231
4486,Pear,Sales,4,33,28,6,115134.8993,24792.91,1,0.428429153,0,0.824688632
4487,Pear,Sales,13,40,41,1,117014.9026,14608.74109,3,0.639068857,0,1
4488,Glasses,AI,68,37,34,4,61347.37994,9000,5,0.761087845,0,0.556370864
4489,Cheerper,Support,13,41,37,4,89822.81387,17226.84558,3,0,0.801887859,0.289705731
4490,Glasses,Search Engine,43,35,34,1,44961.14436,23692.32185,2,0,0.361471335,1
4491,Pear,Sales,41,38,39,1,125140.3599,24792.91,1,1,0,1
4492,Glasses,Search Engine,29,37,35,2,51606.04011,24792.91,1,0,0.591877491,1
4493,Glasses,Search Engine,21,33,28,5,92044.89005,18533.45864,3,0.373751697,0.552720864,0.073145484
4494,Glasses,AI,13,30,22,5,84343.86878,17901.58118,3,0.493236709,0,0.555054713
4495,Glasses,Search Engine,50,46,39,6,66092.0089,11238.66679,4,0.449604979,0.233666229,0.316836331
4496,Pear,Sales,37,41,36,4,97216.83019,24792.91,1,0.457620738,0.010447487,0.532030509
4497,Glasses,AI,47,38,36,2,90276.39272,10752.85241,5,0.615861458,0.066354154,0.317945822
4498,Glasses,AI,42,38,31,7,89723.38325,17115.31847,2,0.607058836,0.706052867,0
4499,Glasses,Search Engine,45,32,29,3,68393.29985,24792.91,1,0,0.764973347,0.430550896
4500,Cheerper,Search Engine,1,30,22,6,109235.2746,24522.30372,2,0.52823727,0.417289369,0.054358016
4501,Glasses,Design,9,33,27,6,77667.68693,24792.91,1,0,0.08517646,0.982899776
4502,Cheerper,BigData,80,40,37,3,47906.54019,18427.25251,3,0,0.828378808,0.245144926
4503,Glasses,Search Engine,1,30,22,6,96124.16403,20868.39491,3,0.400123711,0.262054902,0.337751972
4504,Pear,Sales,1,39,35,4,147022.0238,22907.04964,2,1,0,0.343080167
4505,Pear,Design,30,46,45,1,84077.57051,21030.11441,3,0.282405407,0,1
4506,Pear,Design,37,44,42,2,99181.77752,23134.93336,2,0.398706903,0,0.883873564
4507,Cheerper,Support,8,43,37,6,131381.2366,14690.74509,4,1,0.815420655,0
4508,Pear,Sales,48,39,33,6,94254.51166,12461.02622,4,0.840374357,0,0.255399195
4509,Glasses,Design,1,47,42,5,130901.7405,11140.86285,2,0.677567805,0.076415814,0.246088394
4510,Cheerper,BigData,66,30,23,2,51443.83473,14575.9558,5,0.122684376,0.613306124,0.264006194
4511,Cheerper,Support,1,38,38,1,99389.36184,18366.81612,2,0,0.414097469,0.747787946
4512,Glasses,BigData,25,39,37,2,81810.07957,20532.977,2,0,0.493819812,0.595645911
4513,Cheerper,BigData,78,43,36,7,40000,16548.29479,2,0,0.982187688,0.091939899
4514,Glasses,Search Engine,62,41,41,1,66610.3814,22273.42804,3,0.074013847,0.388358401,0.5376408
4515,Glasses,Search Engine,10,32,27,4,126678.7931,15134.65406,5,1,0.343963149,0
4516,Glasses,Search Engine,20,30,24,3,95523.1299,14761.42988,5,0.804235662,0,0.339856865
4517,Glasses,BigData,69,48,46,1,40000,9000,5,0.041530056,0.064732561,0.894113009
4518,Glasses,AI,63,35,26,9,71150.30172,15383.89889,4,0.836631997,0.427513808,0
4519,Glasses,Design,14,36,31,5,137248.2317,19460.86611,2,1,0.248605207,0
4520,Cheerper,BigData,26,36,33,3,75560.81181,16927.19122,3,0,0.630663813,0.416420401
4521,Glasses,Design,16,34,28,6,99851.04624,14934.8001,3,0.926000929,0,0.310870663
4522,Glasses,BigData,27,43,40,3,59358.96294,18030.97613,1,0,0.412493042,1
4523,Pear,Sales,1,32,29,4,110149.2333,19891.29834,1,0.583180361,0,0.873865349
4524,Cheerper,Support,46,47,48,1,43134.37168,15786.82843,3,0,0.528056504,1
4525,Cheerper,BigData,30,39,30,9,109947.2228,15226.17679,2,0.787036371,1,0
4526,Cheerper,BigData,15,32,30,3,86806.33407,23735.51964,2,0.042643846,0.564300028,0.392935596
4527,Glasses,Search Engine,10,44,38,6,83287.88055,20306.34392,1,0,0.508619271,0.571155225
4528,Cheerper,Support,22,32,22,9,58262.92738,16823.46927,1,0,1,0
4529,Glasses,BigData,24,30,22,6,93688.96259,17870.82076,4,0.694668449,0.480330575,0
4530,Pear,Design,1,46,43,3,152951.3243,19408.48815,2,0.813115789,0,0.254019319
4531,Pear,Sales,70,49,48,1,88611.7245,22413.48331,1,0.037300546,0,1
4532,Cheerper,BigData,49,49,44,5,92810.71426,20425.09719,2,0.377489668,0.588233098,0.03438822
4533,Glasses,Design,14,32,32,1,125630.4988,15287.5926,4,0.705744049,0.170800294,0.123951048
4534,Cheerper,Support,1,32,22,9,84546.73177,17657.06208,2,0.130526751,1,0
4535,Cheerper,Support,67,39,33,6,40000,14727.2525,3,0,1,0.257470754
4536,Cheerper,Support,1,30,22,9,81613.93768,24788.82992,1,0,1,0
4537,Glasses,BigData,25,30,23,7,57458.18202,15959.29226,4,0.275453477,0.509301907,0.21531216
4538,Cheerper,Support,1,39,35,4,78544.87967,15838.82849,3,0,0.345505995,0.890826681
4539,Pear,Design,31,32,29,3,93820.29233,24792.91,1,0.458207557,0.186099423,0.355746545
4540,Glasses,BigData,29,32,28,3,61919.8908,24174.78237,2,0,0.567882593,0.626075048
4541,Glasses,Search Engine,44,48,44,4,85546.40507,22164.73734,3,0.358035292,0.138429027,0.503561453
4542,Glasses,Design,44,40,32,8,56928.04545,15420.73532,2,0.349241444,0.074653112,0.576130158
4543,Glasses,AI,11,41,32,9,85596.61002,24792.91,1,0,0.763088358,0.486583713
4544,Glasses,Search Engine,1,30,22,6,78405.37631,19318.81989,3,0.41555656,0.228364066,0.356317673
4545,Glasses,AI,15,41,33,8,100333.1062,20740.02122,1,0.411803569,0.385356852,0.203005012
4546,Cheerper,Support,54,33,35,1,40000,19654.98425,4,0,0.853442871,0.901612955
4547,Pear,Sales,80,39,37,2,51849.57793,24703.16294,2,0.366438026,0,0.794256237
4548,Glasses,Search Engine,33,37,31,6,74010.11077,12773.87316,4,0.520635563,0.266546283,0.212358224
4549,Glasses,Search Engine,20,44,39,5,109357.4898,16421.94781,4,0.666066744,0.327481896,0.006361351
4550,Cheerper,Support,45,30,22,9,40000,20682.76254,2,0.118127967,0.971669066,0
4551,Glasses,AI,71,42,39,2,65664.15832,20510.91739,3,0.062382568,0.424445223,0.512961547
4552,Glasses,Design,56,41,41,1,105167.2599,17677.76056,3,0.519593814,0.132178968,0.348080381
4553,Pear,Sales,55,34,33,1,71430.32276,13370.85096,4,0.507164596,0,1
4554,Glasses,AI,28,49,48,1,110752.2018,15310.99839,2,0.19687891,0,0.875139309
4555,Glasses,AI,1,30,22,9,109095.2341,15851.69058,4,0.989025597,0.285760711,0
4556,Pear,AI,40,38,37,1,69475.95402,24792.91,2,0,0,1
4557,Cheerper,BigData,55,32,26,6,71447.29615,11984.92511,4,0.463777384,0.961534353,0
4558,Glasses,Search Engine,7,39,35,4,122612.798,20721.58156,2,0.414994407,0.622554958,0
4559,Cheerper,Support,17,30,23,6,81570.6303,22070.34594,3,0.36563063,0.988907599,0
4560,Cheerper,BigData,24,47,40,7,84115.75776,19261.80616,2,0.004612688,0.849947593,0.145619028
4561,Cheerper,BigData,34,49,39,9,110437.4096,11974.19002,4,0.999919694,0.856029914,0
4562,Glasses,AI,64,45,43,2,90358.5164,10059.69803,5,0.639530655,0.306905653,0.05320605
4563,Pear,Design,1,34,26,8,115261.7982,21128.05781,2,0.921778212,0,0.183825962
4564,Cheerper,BigData,71,41,34,6,44489.61528,14990.04835,2,0,0.993401622,0.061051174
4565,Cheerper,Support,42,39,32,8,40000,19665.08008,2,0,1,0.380955636
4566,Glasses,Search Engine,18,31,24,8,77368.41056,12654.72119,4,0.512581225,0.216882925,0.270391098
4567,Glasses,AI,1,35,29,6,137037.4052,24270.71563,2,0.886864375,0.094133504,0.019055086
4568,Glasses,AI,8,37,37,1,136044.596,14197.95466,5,0.934237606,0,0.339516655
4569,Glasses,AI,56,34,28,7,89244.64746,17162.07205,3,0.75943893,0.785884684,0
4570,Cheerper,BigData,48,39,35,4,64852.95621,13182.20912,4,0.440111337,0.48335708,0.076889607
4571,Pear,Design,63,38,34,5,43269.4492,21465.51341,2,0.035674559,0.05345511,0.910872321
4572,Cheerper,Support,58,33,31,2,41183.93503,23092.53054,1,0,1,0.313045995
4573,Pear,Sales,1,49,48,1,153000,15029.22867,2,1,0,0.524578168
4574,Pear,Sales,1,40,37,3,147755.436,20871.5067,2,1,0,0.155600503
4575,Glasses,AI,36,38,33,5,71157.1674,16257.35542,3,0.285504939,0.031663445,0.682411996
4576,Glasses,Search Engine,33,44,39,5,66451.47562,12468.71109,4,0.071312456,0.29780832,0.630876844
4577,Glasses,AI,31,43,38,5,91341.3158,24792.91,1,0,0.661463092,0.469747558
4578,Cheerper,AI,67,49,48,3,111804.3503,10482.11738,2,0.602819385,0.397703292,0
4579,Glasses,Search Engine,1,38,31,7,134552.8604,23237.60657,1,0.451152416,0.419933814,0.128919065
4580,Pear,Design,10,33,31,2,113762.6301,24792.91,1,0.615033982,0.21857753,0.16691437
4581,Glasses,Search Engine,8,,29,2,92805.85786,21205.97873,3,0.204518517,0.180339976,0.614720447
4582,Glasses,BigData,74,34,32,2,40000,21775.34114,1,0,0.679559497,1
4583,Glasses,AI,31,31,29,2,74490.76767,23838.23539,2,0.047198291,0.302987774,0.649696397
4584,Cheerper,BigData,57,37,31,6,51317.08915,20104.40885,3,0,0.885395331,0.206622838
4585,Glasses,AI,5,36,30,6,79568.94036,19134.83957,2,0,0.076578566,0.992971473
4586,Glasses,Search Engine,1,30,23,5,103068.6078,17900.69146,4,0.38798949,0.179105903,0.432881798
4587,Glasses,Design,33,39,34,4,94869.23492,16159.71647,3,0.653115947,0.108391702,0.238836192
4588,Glasses,AI,45,36,29,7,56658.45227,14391.80037,3,0.11385894,0.194403135,0.691314715
4589,Cheerper,BigData,22,31,26,5,66211.09789,21374.62834,2,0,0.631132946,0.453044362
4590,Pear,AI,42,41,42,1,61032.64312,18012.99485,2,0,0,1
4591,Cheerper,Support,35,35,29,6,66580.24333,19121.85534,3,0,1,0
4592,Glasses,Search Engine,9,46,36,9,95646.21032,19301.23817,1,0.275764222,0.747130461,0
4593,Glasses,AI,80,43,40,3,73536.48269,17840.42121,3,0.526091531,0.157044712,0.316685212
4594,Cheerper,BigData,21,48,45,3,96536.06975,23494.53116,1,0,1,0.17242364
4595,Glasses,AI,28,31,25,6,73850.2451,14292.40334,4,0.459828134,0,0.625971737
4596,Pear,Sales,12,36,32,4,111971.1556,20754.95454,1,0.715997149,0,0.763941823
4597,Glasses,AI,1,30,26,3,101704.2781,19249.7994,3,0.474335901,0,0.530781465
4598,Glasses,Search Engine,10,39,30,9,74854.10247,13753.19502,2,0.131243071,0.727423788,0.141409606
4599,Glasses,AI,40,36,31,5,69862.28349,19986.06682,3,0.266517247,0.022338328,0.711014801
4600,Cheerper,Support,37,,32,8,40000,9866.181539,4,0,1,0.045807476
4601,Pear,Sales,6,30,26,3,133735.4095,22967.78743,2,1,0,0.365200516
4602,Glasses,BigData..,1,30,22,9,53466.2094,24792.91,1,0.121603486,0.868525018,0.01014654
4603,Glasses,Search Engine,17,34,27,6,91161.95831,17636.11128,3,0.319107534,0.427169546,0.253726249
4604,Glasses,AI,17,32,27,5,127871.9986,18089.02562,4,1,0.009177395,0
4605,Glasses,AI,32,34,28,6,75535.06734,13453.84981,4,0.663726882,0,0.381841718
4606,Pear,Sales,1,34,26,8,136805.8646,24792.91,1,1,0.206505882,0
4607,Glasses,AI,46,35,32,3,82617.78897,15151.46927,4,0.604352611,0.012830245,0.382730267
4608,Glasses,Search Engine,42,38,36,2,99372.1269,19952.03644,3,0.45063983,0.527003246,0.02236309
4609,Pear,,4,30,22,8,91331.94878,19007.34323,3,0.668138763,0,0.379503075
4610,Glasses,AI,19,38,31,7,81833.45357,18934.41363,2,0.083783951,0.47502531,0.440965888
4611,Pear,Sales/,3,38,29,9,130086.0575,16571.23743,2,1,0,0.018829637
4612,Glasses,Design,12,43,35,8,135913.4244,13134.39737,4,1,0,0
4613,Pear,Design,59,35,32,3,54216.36377,20340.88576,2,0.085316084,0.162012884,0.753026968
4614,Cheerper,BigData,1,40,33,7,111783.7305,13999.51051,3,0.31415988,0.483500346,0.202683157
4615,Glasses,Design,34,41,33,7,109674.0906,15925.35602,3,0.75630134,0.538029344,0
4616,Pear,Design,38,48,46,2,88925.13224,24792.91,2,0.28897081,0,1
4617,Glasses,Design,45,49,48,1,107723.5608,18087.19862,1,0.351436199,0,0.895323493
4618,Pear,AI,39,34,31,3,101477.7947,21059.44817,3,0.880605429,0.043843625,0.075864961
4619,Glasses,Design,28,,27,6,87181.42203,9319.903422,5,0.880452754,0,0.139080023
4620,Glasses,AI,49,31,26,4,86296.8976,13389.56087,5,0.678573794,0.384455503,0
4621,Pear,Sales,57,30,22,5,48223.3712,14343.90322,3,0.650759834,0,1
4622,Glasses,BigData,65,35,29,6,40000,21258.87812,2,0,0.998034188,0.612528397
4623,Glasses,Search Engine,12,40,34,6,118044.052,23055.90056,2,0.789530682,0.285306299,0
4624,Pear,Sales,57,37,34,2,63862.60666,17814.8065,2,0.155104852,0,1
4625,Pear,Sales,10,36,27,9,94590.80214,17712.17031,2,0.744559478,0.065566943,0.189480133
4626,Cheerper,,25,30,22,9,40000,21754.54787,2,0,1,0.049722127
4627,Pear,Design,27,34,33,1,105175.0172,21780.71102,3,0.557898277,0.014472119,0.427623
4628,Glasses,Search Engine,38,36,36,1,71686.16215,23319.54627,2,0,0.435507,0.831271188
4629,Glasses,BigData,17,30,22,6,47338.18074,21382.0714,3,0.034629999,0.255045876,0.710304208
4630,Cheerper,BigData,1,44,44,1,146971.9428,24792.91,2,0.154624271,0.710185879,0.135335364
4631,Cheerper,Support,6,30,25,4,99119.92843,17443.26057,4,0.376697393,0.58254518,0.040636904
4632,Glasses,AI,11,36,31,5,101870.1015,20166.85745,1,0.51229048,0.222813139,0.265189316
4633,Cheerper,Support,44,43,34,9,50407.92543,21650.32157,1,0,1,0
4634,Pear,Sales,21,38,36,2,118062.3238,19511.10304,2,0.877852486,0,0.464535014
4635,Cheerper,BigData,26,42,37,5,78914.1964,24792.91,1,0,1,0
4636,Pear,Sales,1,32,26,5,142504.0451,23463.19959,2,0.957907721,0,0.37515669
4637,Pear,Sales,8,30,23,5,98564.55708,23548.91281,1,0.356295916,0,0.803865663
4638,Cheerper,Search Engine,45,45,38,8,73564.44304,18069.46858,2,0.283656583,0.706322782,0.01011131
4639,Glasses,AI,31,44,45,1,101215.5476,11725.15967,4,0.418822035,0,0.859842371
4640,Glasses,Search Engine,55,46,43,3,70053.98363,15503.70024,2,0,0.458152884,0.641632082
